Run_ID,Scenario_ID,Replica,Semilla,Escenario,CAPACIDAD_BODEGA,STOCK_INICIAL,PUNTO_REORDEN,CANTIDAD_REABASTECIMIENTO,TIEMPO_ENTRE_LLEGADAS,TAMANO_PEDIDO,LEAD_TIME_PROVEEDOR,TIEMPO_SIMULACION,STOCK_INICIAL_RATIO,PUNTO_REORDEN_RATIO,CANTIDAD_REABASTECIMIENTO_RATIO,Demanda_Diaria_Esperada,Cobertura_Inicial_Dias,Cobertura_ROP_Dias,Cobertura_Q_Dias,Brecha_LeadTime_Dias,Categoria_Riesgo,Inventario_Final,Total_Solicitudes,Pedidos_Surtidos,Ventas_Perdidas,Nivel_Servicio,Unidades_Vendidas,Unidades_Perdidas,Fill_Rate_Unidades,Ordenes_Proveedor,Inventario_Promedio,Costo_Ordenes,Costo_Escasez,Costo_Inventario,Costo_Total
SCN-0219-R03,SCN-0219,3,22450518,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,120,3.0,120,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,15.0,Bajo,1084.0,71,71,0,100.0,8516.0,0.0,100.0,2,3216.9057,2000.0,0.0,57904.302,59904.302
SCN-0220-R01,SCN-0220,1,22460516,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,120,3.0,240,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,15.0,Bajo,2206.0,155,155,0,100.0,18194.0,0.0,100.0,3,3682.5968,3000.0,0.0,132573.4845,135573.4845
SCN-0220-R02,SCN-0220,2,22460517,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,120,3.0,240,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,15.0,Bajo,1971.0,112,112,0,100.0,13029.0,0.0,100.0,2,3734.9015,2000.0,0.0,134456.4525,136456.4525
SCN-0220-R03,SCN-0220,3,22460518,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,120,3.0,240,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,15.0,Bajo,4560.0,130,130,0,100.0,15840.0,0.0,100.0,3,3751.3478,3000.0,0.0,135048.522,138048.522
SCN-0221-R01,SCN-0221,1,22470516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,220,1.0,120,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,8.8182,Bajo,5742.0,68,68,0,100.0,14658.0,0.0,100.0,3,3616.0594,3000.0,0.0,65089.0695,68089.0695
SCN-0221-R02,SCN-0221,2,22470517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,220,1.0,120,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,8.8182,Bajo,5377.0,69,69,0,100.0,15023.0,0.0,100.0,3,4025.9961,3000.0,0.0,72467.9295,75467.9295
SCN-0221-R03,SCN-0221,3,22470518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,220,1.0,120,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,8.8182,Bajo,3330.0,78,78,0,100.0,17070.0,0.0,100.0,3,3606.893,3000.0,0.0,64924.074,67924.074
SCN-0222-R01,SCN-0222,1,22480516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,220,1.0,240,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,8.8182,Bajo,1226.0,138,138,0,100.0,29974.0,0.0,100.0,5,3570.2427,5000.0,0.0,128528.739,133528.739
SCN-0222-R02,SCN-0222,2,22480517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,220,1.0,240,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,8.8182,Bajo,6018.0,139,139,0,100.0,30582.0,0.0,100.0,6,3670.6993,6000.0,0.0,132145.176,138145.176
SCN-0222-R03,SCN-0222,3,22480518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,220,1.0,240,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,8.8182,Bajo,1521.0,136,136,0,100.0,29679.0,0.0,100.0,5,3653.7793,5000.0,0.0,131536.053,136536.053
SCN-0223-R01,SCN-0223,1,22490516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,220,3.0,120,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,6.8182,Bajo,2483.0,81,81,0,100.0,17917.0,0.0,100.0,3,3366.7848,3000.0,0.0,60602.1255,63602.1255
SCN-0223-R02,SCN-0223,2,22490517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,220,3.0,120,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,6.8182,Bajo,4658.0,71,71,0,100.0,15742.0,0.0,100.0,3,3713.0267,3000.0,0.0,66834.4815,69834.4815
SCN-0223-R03,SCN-0223,3,22490518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,220,3.0,120,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,6.8182,Bajo,1013.0,63,63,0,100.0,13987.0,0.0,100.0,3,3222.1217,3000.0,0.0,57998.19,60998.19
SCN-0224-R01,SCN-0224,1,22500516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,220,3.0,240,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,6.8182,Bajo,4111.0,147,147,0,100.0,32489.0,0.0,100.0,6,3535.4307,6000.0,0.0,127275.504,133275.504
SCN-0224-R02,SCN-0224,2,22500517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,220,3.0,240,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,6.8182,Bajo,2798.0,129,129,0,100.0,28402.0,0.0,100.0,5,3381.9437,5000.0,0.0,121749.972,126749.972
SCN-0224-R03,SCN-0224,3,22500518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,220,3.0,240,0.35,0.1,0.45,122.2222,34.3636,9.8182,44.1818,6.8182,Bajo,3418.0,127,127,0,100.0,27782.0,0.0,100.0,5,3543.7703,5000.0,0.0,127575.7305,132575.7305
SCN-0225-R01,SCN-0225,1,22510516,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,120,1.0,120,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,18.8,Bajo,3364.0,142,142,0,100.0,16676.0,0.0,100.0,6,3743.0847,6000.0,0.0,67375.5255,73375.5255
SCN-0225-R02,SCN-0225,2,22510517,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,120,1.0,120,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,18.8,Bajo,2933.0,125,125,0,100.0,14467.0,0.0,100.0,5,3738.2045,5000.0,0.0,67287.681,72287.681
SCN-0225-R03,SCN-0225,3,22510518,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,120,1.0,120,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,18.8,Bajo,4642.0,129,129,0,100.0,15398.0,0.0,100.0,6,3784.2842,6000.0,0.0,68117.1165,74117.1165
SCN-0226-R01,SCN-0226,1,22520516,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,120,1.0,240,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,18.8,Bajo,3569.0,267,267,0,100.0,32311.0,0.0,100.0,12,3759.385,12000.0,0.0,135337.8615,147337.8615
SCN-0226-R02,SCN-0226,2,22520517,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,120,1.0,240,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,18.8,Bajo,4694.0,275,275,0,100.0,33826.0,0.0,100.0,13,3699.5834,13000.0,0.0,133185.003,146185.003
SCN-0226-R03,SCN-0226,3,22520518,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,120,1.0,240,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,18.8,Bajo,3437.0,265,265,0,100.0,32443.0,0.0,100.0,12,3774.5941,12000.0,0.0,135885.387,147885.387
SCN-0227-R01,SCN-0227,1,22530516,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,120,3.0,120,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,16.8,Bajo,4702.0,127,127,0,100.0,15338.0,0.0,100.0,6,3596.7453,6000.0,0.0,64741.416,70741.416
SCN-0227-R02,SCN-0227,2,22530517,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,120,3.0,120,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,16.8,Bajo,4753.0,128,128,0,100.0,15287.0,0.0,100.0,6,3572.9118,6000.0,0.0,64312.413,70312.413
SCN-0227-R03,SCN-0227,3,22530518,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,120,3.0,120,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,16.8,Bajo,4859.0,128,128,0,100.0,15181.0,0.0,100.0,6,3686.5632,6000.0,0.0,66358.1385,72358.1385
SCN-0228-R01,SCN-0228,1,22540516,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,120,3.0,240,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,16.8,Bajo,4728.0,280,280,0,100.0,33792.0,0.0,100.0,13,3593.1135,13000.0,0.0,129352.086,142352.086
SCN-0228-R02,SCN-0228,2,22540517,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,120,3.0,240,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,16.8,Bajo,2391.0,309,309,0,100.0,36129.0,0.0,100.0,14,3485.661,14000.0,0.0,125483.7975,139483.7975
SCN-0228-R03,SCN-0228,3,22540518,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,120,3.0,240,0.35,0.22,0.22,133.3333,31.5,19.8,19.8,16.8,Bajo,5082.0,257,257,0,100.0,30798.0,0.0,100.0,12,3535.2374,12000.0,0.0,127268.547,139268.547
SCN-0229-R01,SCN-0229,1,22550516,Alta demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,220,1.0,120,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,9.8,Bajo,3771.0,133,133,0,100.0,29469.0,0.0,100.0,11,3651.7326,11000.0,0.0,65731.1865,76731.1865
SCN-0229-R02,SCN-0229,2,22550517,Alta demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,220,1.0,120,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,9.8,Bajo,2785.0,138,138,0,100.0,30455.0,0.0,100.0,11,3745.3251,11000.0,0.0,67415.8515,78415.8515
SCN-0229-R03,SCN-0229,3,22550518,Alta demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,220,1.0,120,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,9.8,Bajo,2777.0,152,152,0,100.0,33103.0,0.0,100.0,12,3679.0489,12000.0,0.0,66222.8805,78222.8805
SCN-0230-R01,SCN-0230,1,22560516,Alta demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,220,1.0,240,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,9.8,Bajo,4525.0,271,271,0,100.0,60395.0,0.0,100.0,23,3703.7417,23000.0,0.0,133334.7015,156334.7015
SCN-0230-R02,SCN-0230,2,22560517,Alta demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,220,1.0,240,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,9.8,Bajo,3546.0,278,278,0,100.0,61374.0,0.0,100.0,23,3707.6253,23000.0,0.0,133474.512,156474.512
SCN-0230-R03,SCN-0230,3,22560518,Alta demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,0.9,220,1.0,240,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,9.8,Bajo,3616.0,270,270,0,100.0,58664.0,0.0,100.0,22,3729.5245,22000.0,0.0,134262.8805,156262.8805
SCN-0231-R01,SCN-0231,1,22570516,Alta demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,220,3.0,120,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,7.8,Bajo,3471.0,116,116,0,100.0,27129.0,0.0,100.0,10,3292.5437,10000.0,0.0,59265.7875,69265.7875
SCN-0231-R02,SCN-0231,2,22570517,Alta demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,220,3.0,120,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,7.8,Bajo,3505.0,133,133,0,100.0,29735.0,0.0,100.0,11,3311.5856,11000.0,0.0,59608.5405,70608.5405
SCN-0231-R03,SCN-0231,3,22570518,Alta demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,220,3.0,120,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,7.8,Bajo,3027.0,136,136,0,100.0,30213.0,0.0,100.0,11,3240.9473,11000.0,0.0,58337.0505,69337.0505
SCN-0232-R01,SCN-0232,1,22580516,Alta demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,220,3.0,240,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,7.8,Bajo,3208.0,272,272,0,100.0,59072.0,0.0,100.0,22,3250.7327,22000.0,0.0,117026.3775,139026.3775
SCN-0232-R02,SCN-0232,2,22580517,Alta demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,220,3.0,240,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,7.8,Bajo,3814.0,217,217,0,100.0,47906.0,0.0,100.0,18,3481.5019,18000.0,0.0,125334.069,143334.069
SCN-0232-R03,SCN-0232,3,22580518,Alta demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,0.9,220,3.0,240,0.35,0.22,0.22,244.4444,17.1818,10.8,10.8,7.8,Bajo,4675.0,263,263,0,100.0,57605.0,0.0,100.0,22,3330.1933,22000.0,0.0,119886.96,141886.96
SCN-0233-R01,SCN-0233,1,22590516,Baja demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,120,1.0,120,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,38.6,Bajo,2663.0,78,78,0,100.0,9457.0,0.0,100.0,3,3904.5457,3000.0,0.0,70281.8235,73281.8235
SCN-0233-R02,SCN-0233,2,22590517,Baja demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,120,1.0,120,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,38.6,Bajo,5050.0,59,59,0,100.0,7070.0,0.0,100.0,3,3877.6707,3000.0,0.0,69798.072,72798.072
SCN-0233-R03,SCN-0233,3,22590518,Baja demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,120,1.0,120,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,38.6,Bajo,2791.0,57,57,0,100.0,6689.0,0.0,100.0,2,3831.6299,2000.0,0.0,68969.3385,70969.3385
SCN-0234-R01,SCN-0234,1,22600516,Baja demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,120,1.0,240,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,38.6,Bajo,4040.0,134,134,0,100.0,16000.0,0.0,100.0,6,3964.7185,6000.0,0.0,142729.866,148729.866
SCN-0234-R02,SCN-0234,2,22600517,Baja demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,120,1.0,240,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,38.6,Bajo,5115.0,146,146,0,100.0,17565.0,0.0,100.0,7,3920.4899,7000.0,0.0,141137.637,148137.637
SCN-0234-R03,SCN-0234,3,22600518,Baja demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,120,1.0,240,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,38.6,Bajo,4060.0,129,129,0,100.0,15980.0,0.0,100.0,6,3914.5707,6000.0,0.0,140924.5455,146924.5455
SCN-0235-R01,SCN-0235,1,22610516,Baja demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,120,3.0,120,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,36.6,Bajo,4524.0,64,64,0,100.0,7596.0,0.0,100.0,3,3736.8167,3000.0,0.0,67262.7015,70262.7015
SCN-0235-R02,SCN-0235,2,22610517,Baja demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,120,3.0,120,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,36.6,Bajo,4563.0,65,65,0,100.0,7557.0,0.0,100.0,3,3756.9036,3000.0,0.0,67624.2645,70624.2645
SCN-0235-R03,SCN-0235,3,22610518,Baja demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,120,3.0,120,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,36.6,Bajo,2587.0,77,77,0,100.0,9533.0,0.0,100.0,4,3621.766,4000.0,0.0,65191.788,69191.788
SCN-0236-R01,SCN-0236,1,22620516,Baja demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,120,3.0,240,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,36.6,Bajo,4513.0,128,128,0,100.0,15527.0,0.0,100.0,6,3801.3038,6000.0,0.0,136846.9365,142846.9365
SCN-0236-R02,SCN-0236,2,22620517,Baja demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,120,3.0,240,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,36.6,Bajo,3701.0,111,111,0,100.0,13699.0,0.0,100.0,5,3872.1508,5000.0,0.0,139397.4285,144397.4285
SCN-0236-R03,SCN-0236,3,22620518,Baja demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,120,3.0,240,0.35,0.22,0.22,66.6667,63.0,39.6,39.6,36.6,Bajo,4644.0,127,127,0,100.0,15396.0,0.0,100.0,6,3767.6732,6000.0,0.0,135636.2355,141636.2355
SCN-0237-R01,SCN-0237,1,22630516,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,220,1.0,120,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,20.6,Bajo,4790.0,59,59,0,100.0,12610.0,0.0,100.0,5,3803.3903,5000.0,0.0,68461.026,73461.026
SCN-0237-R02,SCN-0237,2,22630517,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,220,1.0,120,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,20.6,Bajo,3368.0,90,90,0,100.0,19312.0,0.0,100.0,7,3924.7938,7000.0,0.0,70646.289,77646.289
SCN-0237-R03,SCN-0237,3,22630518,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,220,1.0,120,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,20.6,Bajo,4242.0,60,60,0,100.0,13158.0,0.0,100.0,5,4004.4888,5000.0,0.0,72080.7975,77080.7975
SCN-0238-R01,SCN-0238,1,22640516,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,220,1.0,240,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,20.6,Bajo,4698.0,141,141,0,100.0,31182.0,0.0,100.0,12,3899.6266,12000.0,0.0,140386.557,152386.557
SCN-0238-R02,SCN-0238,2,22640517,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,220,1.0,240,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,20.6,Bajo,2631.0,133,133,0,100.0,27969.0,0.0,100.0,11,3860.0779,11000.0,0.0,138962.805,149962.805
SCN-0238-R03,SCN-0238,3,22640518,Media demanda / Rapido proveedor / Ajustada,12000,4200,2640,2640,1.8,220,1.0,240,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,20.6,Bajo,3286.0,126,126,0,100.0,27314.0,0.0,100.0,10,3882.6634,10000.0,0.0,139775.883,149775.883
SCN-0239-R01,SCN-0239,1,22650516,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,220,3.0,120,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,18.6,Bajo,2278.0,68,68,0,100.0,15122.0,0.0,100.0,6,3668.641,6000.0,0.0,66035.538,72035.538
SCN-0239-R02,SCN-0239,2,22650517,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,220,3.0,120,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,18.6,Bajo,3825.0,73,73,0,100.0,16215.0,0.0,100.0,6,3541.8677,6000.0,0.0,63753.618,69753.618
SCN-0239-R03,SCN-0239,3,22650518,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,220,3.0,120,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,18.6,Bajo,4050.0,84,84,0,100.0,18630.0,0.0,100.0,7,3615.6077,7000.0,0.0,65080.9395,72080.9395
SCN-0240-R01,SCN-0240,1,22660516,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,220,3.0,240,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,18.6,Bajo,2716.0,139,139,0,100.0,30524.0,0.0,100.0,11,3549.9712,11000.0,0.0,127798.9635,138798.9635
SCN-0240-R02,SCN-0240,2,22660517,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,220,3.0,240,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,18.6,Bajo,4499.0,130,130,0,100.0,28741.0,0.0,100.0,11,3531.4994,11000.0,0.0,127133.979,138133.979
SCN-0240-R03,SCN-0240,3,22660518,Media demanda / Lento proveedor / Ajustada,12000,4200,2640,2640,1.8,220,3.0,240,0.35,0.22,0.22,122.2222,34.3636,21.6,21.6,18.6,Bajo,3277.0,135,135,0,100.0,29963.0,0.0,100.0,11,3575.4033,11000.0,0.0,128714.5185,139714.5185
SCN-0241-R01,SCN-0241,1,22670516,Media demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,120,1.0,120,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,18.8,Bajo,6634.0,117,117,0,100.0,13766.0,0.0,100.0,3,5129.7858,3000.0,0.0,92336.145,95336.145
SCN-0241-R02,SCN-0241,2,22670517,Media demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,120,1.0,120,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,18.8,Bajo,7951.0,146,146,0,100.0,17849.0,0.0,100.0,4,4956.6594,4000.0,0.0,89219.8695,93219.8695
SCN-0241-R03,SCN-0241,3,22670518,Media demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,120,1.0,120,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,18.8,Bajo,3177.0,142,142,0,100.0,17223.0,0.0,100.0,3,5264.2192,3000.0,0.0,94755.9465,97755.9465
SCN-0242-R01,SCN-0242,1,22680516,Media demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,120,1.0,240,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,18.8,Bajo,5630.0,255,255,0,100.0,30970.0,0.0,100.0,6,5097.2803,6000.0,0.0,183502.092,189502.092
SCN-0242-R02,SCN-0242,2,22680517,Media demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,120,1.0,240,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,18.8,Bajo,7410.0,293,293,0,100.0,34590.0,0.0,100.0,7,5051.5375,7000.0,0.0,181855.3515,188855.3515
SCN-0242-R03,SCN-0242,3,22680518,Media demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,120,1.0,240,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,18.8,Bajo,5669.0,260,260,0,100.0,30931.0,0.0,100.0,6,5292.0644,6000.0,0.0,190514.3175,196514.3175
SCN-0243-R01,SCN-0243,1,22690516,Media demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,120,3.0,120,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,16.8,Bajo,5980.0,118,118,0,100.0,14420.0,0.0,100.0,3,4979.1873,3000.0,0.0,89625.372,92625.372
SCN-0243-R02,SCN-0243,2,22690517,Media demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,120,3.0,120,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,16.8,Bajo,7225.0,109,109,0,100.0,13175.0,0.0,100.0,3,4706.1166,3000.0,0.0,84710.0985,87710.0985
SCN-0243-R03,SCN-0243,3,22690518,Media demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,120,3.0,120,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,16.8,Bajo,5071.0,129,129,0,100.0,15329.0,0.0,100.0,3,4902.6612,3000.0,0.0,88247.901,91247.901
SCN-0244-R01,SCN-0244,1,22700516,Media demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,120,3.0,240,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,16.8,Bajo,5184.0,261,261,0,100.0,31416.0,0.0,100.0,6,4780.0912,6000.0,0.0,172083.282,178083.282
SCN-0244-R02,SCN-0244,2,22700517,Media demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,120,3.0,240,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,16.8,Bajo,4541.0,273,273,0,100.0,32059.0,0.0,100.0,6,5184.2383,6000.0,0.0,186632.5785,192632.5785
SCN-0244-R03,SCN-0244,3,22700518,Media demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,120,3.0,240,0.35,0.22,0.45,133.3333,31.5,19.8,40.5,16.8,Bajo,4198.0,268,268,0,100.0,32402.0,0.0,100.0,6,4902.4425,6000.0,0.0,176487.9285,182487.9285
SCN-0245-R01,SCN-0245,1,22710516,Alta demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,220,1.0,120,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,9.8,Bajo,4193.0,120,120,0,100.0,27007.0,0.0,100.0,5,5108.2102,5000.0,0.0,91947.783,96947.783
SCN-0245-R02,SCN-0245,2,22710517,Alta demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,220,1.0,120,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,9.8,Bajo,6207.0,112,112,0,100.0,24993.0,0.0,100.0,5,5321.4921,5000.0,0.0,95786.8575,100786.8575
SCN-0245-R03,SCN-0245,3,22710518,Alta demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,220,1.0,120,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,9.8,Bajo,4952.0,124,124,0,100.0,26248.0,0.0,100.0,5,5319.5696,5000.0,0.0,95752.2525,100752.2525
SCN-0246-R01,SCN-0246,1,22720516,Alta demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,220,1.0,240,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,9.8,Bajo,5733.0,241,241,0,100.0,52467.0,0.0,100.0,10,5246.0776,10000.0,0.0,188858.7945,198858.7945
SCN-0246-R02,SCN-0246,2,22720517,Alta demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,220,1.0,240,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,9.8,Bajo,6621.0,279,279,0,100.0,62379.0,0.0,100.0,12,5006.2661,12000.0,0.0,180225.5805,192225.5805
SCN-0246-R03,SCN-0246,3,22720518,Alta demanda / Rapido proveedor / Conservadora,12000,4200,2640,5400,0.9,220,1.0,240,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,9.8,Bajo,7433.0,255,255,0,100.0,56167.0,0.0,100.0,11,5239.7312,11000.0,0.0,188630.325,199630.325
SCN-0247-R01,SCN-0247,1,22730516,Alta demanda / Lento proveedor / Conservadora,12000,4200,2640,5400,0.9,220,3.0,120,0.35,0.22,0.45,244.4444,17.1818,10.8,22.0909,7.8,Bajo,3474.0,125,125,0,100.0,27726.0,0.0,100.0,5,4477.2433,5000.0,0.0,80590.38,85590.38
